Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
11.4426 50.1038 20.08 -64.87 0.0 0.0 0.14 0.14 0.001 -0.1 0.0 0.72 0284_GPS
11.1427 47.5093 21.44 -64.7 0.0 0.0 0.3 0.28 0.001 0.5 0.0 0.81 0285_GPS
13.5636 48.9356 18.8 -65.26 0.0 0.0 0.3 0.3 0.001 0.34 0.0 0.92 0286_GPS
9.1257 49.9539 22.15 -64.68 0.0 0.0 0.12 0.08 0.001 -0.02 0.0 0.42 0287_GPS
9.5732 49.9935 21.79 -64.54 0.0 0.0 0.12 0.11 0.001 0.2 0.0 0.54 0288_GPS
10.2426 50.0473 21.22 -64.74 0.0 0.0 0.12 0.14 0.001 -0.21 0.0 0.64 0289_GPS
12.978 47.839 19.95 -64.97 0.0 0.0 0.3 0.3 0.001 0.09 0.0 1.48 0291_GPS
9.7081 47.5589 22.34 -64.83 0.0 0.0 0.05 0.06 0.001 0.93 0.0 0.42 0292_GPS
12.9693 49.2613 19.16 -65.03 0.0 0.0 0.18 0.22 0.001 -0.2 0.0 0.56 0293_GPS
13.0007 47.6337 19.85 -64.47 0.0 0.0 0.16 0.16 0.001 -0.32 0.0 0.64 0294_GPS
12.6456 47.8667 19.9 -64.7 0.0 0.0 0.18 0.21 0.001 0.7 0.0 0.75 0296_GPS
