Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
2.45	6.3847	-78.14	74.72	22.12	18.89	0.28	0.29	0.0	0.0	0.0	0.0	BJCO_GPS	0.57	0.57
115.8925	39.6086	-53.61	-137.59	30.62	-10.58	0.13	0.14	0.0	0.0	0.0	0.0	BJFS_GPS	0.31	0.32
21.0354	52.4759	51.31	30.51	19.47	14.41	0.11	0.09	-0.0	0.0	0.0	0.0	BOGO_GPS	0.27	0.22
285.9191	4.6401	-116.63	139.29	-1.21	14.73	0.3	0.27	0.001	0.0	0.0	0.0	BOGT_GPS	0.6	0.54
17.0735	52.277	48.95	39.58	19.93	14.12	0.14	0.09	-0.0	0.0	0.0	0.0	BOR1_GPS	0.33	0.22
312.1221	-15.9475	-121.29	136.75	-3.74	12.94	0.49	0.47	0.0	0.0	0.0	0.0	BRAZ_GPS	0.9	0.84
240.317	48.1315	-168.92	57.37	-12.83	-10.12	0.09	0.1	-0.016	0.0	0.0	0.0	BREW_GPS	0.23	0.24
321.5745	-3.8775	-120.94	130.49	-4.22	13.34	0.24	0.26	0.0	0.0	0.0	0.0	BRFT_GPS	0.5	0.52
295.3037	32.3704	-111.85	136.34	-12.27	9.1	0.32	0.25	0.0	0.0	0.0	0.0	BRMU_GPS	0.63	0.51
355.5034	48.3805	20.82	85.97	16.4	17.24	0.12	0.13	-0.0	0.0	0.0	0.0	BRST_GPS	0.29	0.3
4.3592	50.7978	35.79	67.81	17.68	16.74	0.17	0.14	-0.0	0.0	0.0	0.0	BRUS_GPS	0.38	0.32
11.3368	46.499	30.06	53.22	20.93	15.61	0.15	0.16	-0.01	0.0	0.0	0.0	BZRG_GPS	0.34	0.35
7.4733	36.2766	-1.74	62.6	19.78	17.19	0.1	0.11	0.0	0.0	0.0	0.0	CABS_GPS	0.25	0.26
6.8499	36.7856	-1.22	60.22	19.13	13.52	0.31	0.46	-0.0	0.0	0.0	0.0	CAEH_GPS	0.62	0.82
4.8734	35.5645	-7.05	69.32	17.73	18.51	0.23	0.3	0.0	0.0	0.0	0.0	CAEK_GPS	0.49	0.58
8.9728	39.1359	8.77	58.28	21.12	16.14	0.15	0.11	-0.0	0.0	0.0	0.0	CAGL_GPS	0.34	0.26
110.5197	-66.2834	-59.87	-135.7	1.21	-9.31	0.18	0.14	-0.011	0.0	0.0	0.0	CAS1_GPS	0.4	0.32
350.5815	38.6934	-8.15	95.02	17.47	17.15	0.14	0.11	-0.0	0.0	0.0	0.0	CASC_GPS	0.33	0.26
7.1911	35.1442	-5.64	64.16	19.23	18.14	0.13	0.1	0.0	0.0	0.0	0.0	CBBR_GPS	0.31	0.24
8.4177	35.1825	-4.97	61.14	19.27	17.7	0.12	0.12	0.0	0.0	0.0	0.0	CBCK_GPS	0.29	0.28
5.0838	36.7678	-0.65	68.06	20.63	17.7	0.24	0.22	0.02	0.0	0.0	0.0	CBEJ_GPS	0.5	0.46
6.5816	37.015	2.9	64.08	22.77	16.95	0.56	0.4	0.01	0.0	0.0	0.0	CCOL_GPS	1.0	0.74
133.8098	-31.8667	-50.16	-64.46	28.62	59.33	0.2	0.18	-0.0	0.0	0.0	0.0	CEDU_GPS	0.43	0.39
5.9178	34.8509	-8.48	66.99	17.81	18.32	0.13	0.14	0.0	0.0	0.0	0.0	CFKZ_GPS	0.31	0.32
