Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
85.677	38.466	-3.73	13.53	27.48	10.48	0.9	0.94	0.001	0.0	0.0	0.0	w179_GPS	1.39	1.38
89.926	38.409	1.23	9.7	32.01	5.07	1.7	1.7	0.001	0.0	0.0	0.0	w180_GPS	2.31	2.2
85.143	37.124	-1.41	12.29	29.2	6.25	1.8	2.0	0.001	0.0	0.0	0.0	w182_GPS	2.41	2.51
89.905	38.409	1.28	9.9	32.31	5.37	1.4	1.4	0.001	0.0	0.0	0.0	w183_GPS	1.98	1.89
89.056	38.968	-2.58	10.02	26.35	5.25	1.0	1.0	0.001	0.0	0.0	0.0	w184_GPS	1.51	1.45
88.153	39.03	-2.18	9.42	26.32	4.99	1.0	1.0	0.001	0.0	0.0	0.0	w185_GPS	1.51	1.45
88.265	39.446	-1.35	9.05	27.85	5.54	1.55	1.65	0.001	0.0	0.0	0.0	w186_GPS	2.14	2.15
88.849	39.027	-1.77	10.54	25.91	4.96	0.9	0.9	0.001	0.0	0.0	0.0	w187_GPS	1.39	1.34
88.899	39.241	-2.27	10.8	28.72	3.78	1.3	1.3	0.001	0.0	0.0	0.0	w188_GPS	1.86	1.78
97.378	37.38	4.62	6.48	36.41	0.29	0.52	0.52	0.028	0.0	0.0	0.0	w189_GPS	0.9	0.87
91.821	37.887	7.2	13.02	38.09	7.8	1.5	1.4	0.001	0.0	0.0	0.0	w190_GPS	2.09	1.89
90.418	38.376	4.71	11.17	35.72	6.47	1.4	1.4	0.001	0.0	0.0	0.0	w192_GPS	1.98	1.89
89.968	38.391	2.08	11.04	33.11	6.49	1.4	1.4	0.001	0.0	0.0	0.0	w193_GPS	1.98	1.89
85.144	37.057	-4.07	11.76	27.16	8.88	1.7	1.7	0.001	0.0	0.0	0.0	w194_GPS	2.31	2.2
92.036	31.469	22.01	17.22	52.74	12.16	1.33	1.14	0.001	0.0	0.0	0.0	w195_GPS	1.9	1.61
92.447	34.214	19.46	11.21	50.6	4.33	1.03	0.73	0.001	0.0	0.0	0.0	w196_GPS	1.55	1.13
85.428	37.582	-4.08	13.24	26.08	7.27	1.5	1.4	0.001	0.0	0.0	0.0	w197_GPS	2.09	1.89
78.973	32.779	-4.42	20.35	27.03	19.38	0.56	0.39	0.0	0.0	0.0	0.0	w198_GPS	0.95	0.69
