Lon,Lat,E.vel,N.vel,E.adj,N.adj,E.sig,N.sig,Corr,U.vel,U.adj,U.sig,Stat,Ref
115.79,32.94,3.86,-2.83,31.26,-12.32,0.8,0.8,0.02,0.19,0.19,3.0,C058_GPS,graham_2021_eura
113.312,32.751,5.05,-3.12,32.66,-12.02,0.3,0.3,0.003,0.13,0.13,3.0,C059_GPS,wang_shen_2020_eura
113.31,32.75,4.37,-3.05,31.98,-11.95,0.8,0.8,0.018,0.2,0.2,3.0,C059_GPS,graham_2021_eura
111.475,33.28,4.84,-2.15,32.6,-10.59,0.4,0.4,0.006,0.14,0.14,3.0,C060_GPS,wang_shen_2020_eura
111.47,33.28,3.87,-1.97,31.63,-10.41,0.8,0.8,0.016,0.2,0.2,3.0,C060_GPS,graham_2021_eura
115.878,31.689,4.55,-2.59,31.96,-12.11,0.3,0.3,-0.005,0.12,0.12,3.0,C061_GPS,wang_shen_2020_eura
115.88,31.69,4.46,-2.52,31.87,-12.04,0.8,0.8,0.02,0.19,0.19,3.0,C061_GPS,graham_2021_eura
114.074,32.099,4.85,-2.52,32.41,-11.6,0.4,0.3,0.007,0.13,0.13,3.0,C062_GPS,wang_shen_2020_eura
114.07,32.1,4.06,-2.44,31.62,-11.52,0.8,0.8,0.019,0.19,0.19,3.0,C062_GPS,graham_2021_eura
112.351,32.538,5.54,-2.33,33.24,-10.99,0.4,0.3,0.004,0.13,0.13,3.0,C063_GPS,wang_shen_2020_eura
112.35,32.54,5.17,-2.46,32.87,-11.12,0.8,0.8,0.019,0.2,0.2,3.0,C063_GPS,graham_2021_eura
114.635,31.251,4.74,-2.21,32.27,-11.43,0.3,0.3,-0.003,0.12,0.12,3.0,C064_GPS,wang_shen_2020_eura
114.64,31.25,4.36,-2.23,31.88,-11.45,0.8,0.8,0.019,0.19,0.19,3.0,C064_GPS,graham_2021_eura
113.348,31.694,4.64,-2.12,32.27,-11.03,0.4,0.4,0.005,0.13,0.13,3.0,C065_GPS,wang_shen_2020_eura
113.35,31.69,4.16,-2.24,31.79,-11.15,0.8,0.8,0.018,0.19,0.19,3.0,C065_GPS,graham_2021_eura
110.945,41.314,1.98,-1.18,29.36,-9.48,0.2,0.2,0.008,0.16,0.16,3.0,D001_GPS,wang_shen_2020_eura
110.95,41.31,1.66,-0.9,29.04,-9.21,0.8,0.8,0.013,0.22,0.22,3.0,D001_GPS,graham_2021_eura
111.405,41.087,1.98,-1.17,29.34,-9.59,0.2,0.2,0.005,0.16,0.16,3.0,D002_GPS,wang_shen_2020_eura
111.41,41.09,1.65,-1.0,29.01,-9.42,0.8,0.8,0.013,0.22,0.22,3.0,D002_GPS,graham_2021_eura
110.06,41.03,2.18,-1.28,29.67,-9.36,0.2,0.2,0.005,0.16,0.16,3.0,D003_GPS,wang_shen_2020_eura
110.06,41.03,1.86,-1.01,29.35,-9.09,0.8,0.8,0.013,0.22,0.22,3.0,D003_GPS,graham_2021_eura
111.677,40.859,1.68,-0.96,29.03,-9.45,0.3,0.3,-0.002,0.15,0.15,3.0,D004_GPS,wang_shen_2020_eura
111.68,40.86,1.35,-0.89,28.7,-9.38,0.8,0.8,0.013,0.22,0.22,3.0,D004_GPS,graham_2021_eura
111.156,40.722,2.08,-1.87,29.49,-10.23,0.2,0.2,0.007,0.16,0.16,3.0,D005_GPS,wang_shen_2020_eura
111.16,40.72,1.75,-1.4,29.16,-9.76,0.8,0.8,0.013,0.22,0.22,3.0,D005_GPS,graham_2021_eura
109.977,40.601,2.58,-1.28,30.11,-9.34,0.3,0.3,-0.019,0.16,0.16,3.0,D007_GPS,wang_shen_2020_eura
109.98,40.6,1.76,-1.31,29.29,-9.37,0.8,0.8,0.013,0.22,0.22,3.0,D007_GPS,graham_2021_eura
111.782,40.364,2.57,-1.36,29.95,-9.87,0.2,0.2,0.014,0.15,0.15,3.0,D008_GPS,wang_shen_2020_eura
111.78,40.36,2.35,-1.3,29.73,-9.81,0.8,0.8,0.014,0.22,0.22,3.0,D008_GPS,graham_2021_eura
111.206,40.266,2.88,-1.67,30.32,-10.04,0.3,0.3,0.044,0.15,0.15,3.0,D009_GPS,wang_shen_2020_eura
111.21,40.27,2.45,-0.7,29.89,-9.07,0.8,0.8,0.015,0.22,0.22,3.0,D009_GPS,graham_2021_eura
110.792,39.771,2.57,-1.77,30.09,-10.04,0.3,0.3,0.013,0.15,0.15,3.0,D011_GPS,wang_shen_2020_eura
110.79,39.77,2.24,-1.5,29.76,-9.77,0.8,0.8,0.014,0.22,0.22,3.0,D011_GPS,graham_2021_eura
112.255,39.609,3.37,-1.55,30.76,-10.18,0.2,0.2,0.018,0.15,0.15,3.0,D012_GPS,wang_shen_2020_eura
112.26,39.61,3.14,-1.79,30.53,-10.42,0.8,0.8,0.014,0.22,0.22,3.0,D012_GPS,graham_2021_eura
111.523,39.417,3.27,-1.56,30.75,-10.01,0.2,0.2,0.013,0.15,0.15,3.0,D013_GPS,wang_shen_2020_eura
111.52,39.42,2.93,-1.49,30.41,-9.94,0.8,0.8,0.014,0.22,0.22,3.0,D013_GPS,graham_2021_eura
111.232,37.53,3.76,-1.66,31.38,-10.04,0.2,0.2,-0.001,0.15,0.15,3.0,D014_GPS,wang_shen_2020_eura
111.23,37.53,3.42,-1.68,31.04,-10.06,0.8,0.8,0.015,0.21,0.21,3.0,D014_GPS,graham_2021_eura
113.331,38.287,3.27,-2.04,30.65,-10.94,0.2,0.2,0.019,0.14,0.14,3.0,D015_GPS,wang_shen_2020_eura
113.33,38.29,2.82,-2.47,30.2,-11.37,0.8,0.8,0.015,0.21,0.21,3.0,D015_GPS,graham_2021_eura
112.603,37.999,3.46,-1.84,30.93,-10.56,0.2,0.2,0.011,0.15,0.15,3.0,D017_GPS,wang_shen_2020_eura
112.6,38.0,3.32,-1.88,30.79,-10.6,0.8,0.8,0.015,0.21,0.21,3.0,D017_GPS,graham_2021_eura
112.787,37.49,3.16,-2.15,30.64,-10.91,0.5,0.5,-0.014,0.14,0.14,3.0,D018_GPS,wang_shen_2020_eura
112.79,37.49,1.91,-1.37,29.39,-10.14,0.8,0.8,0.016,0.21,0.21,3.0,D018_GPS,graham_2021_eura
112.475,37.25,3.76,-2.04,31.28,-10.73,0.2,0.2,0.023,0.14,0.14,3.0,D019_GPS,wang_shen_2020_eura
112.47,37.25,3.11,-1.87,30.63,-10.56,0.8,0.8,0.016,0.21,0.21,3.0,D019_GPS,graham_2021_eura
111.767,37.164,3.86,-1.75,31.45,-10.26,0.4,0.4,0.015,0.15,0.15,3.0,D022_GPS,wang_shen_2020_eura
111.77,37.16,3.31,-1.38,30.9,-9.89,0.8,0.8,0.015,0.21,0.21,3.0,D022_GPS,graham_2021_eura
112.823,36.816,3.86,-2.34,31.37,-11.11,0.2,0.2,0.014,0.14,0.14,3.0,D023_GPS,wang_shen_2020_eura
112.82,36.82,3.41,-2.37,30.92,-11.14,0.8,0.8,0.016,0.21,0.21,3.0,D023_GPS,graham_2021_eura
111.805,36.862,4.46,-2.05,32.06,-10.57,0.2,0.2,0.019,0.15,0.15,3.0,D024_GPS,wang_shen_2020_eura
111.8,36.86,4.31,-2.18,31.91,-10.7,0.8,0.8,0.016,0.21,0.21,3.0,D024_GPS,graham_2021_eura
112.352,36.559,4.26,-2.44,31.83,-11.1,0.2,0.2,0.014,0.14,0.14,3.0,D025_GPS,wang_shen_2020_eura
112.35,36.56,3.6,-2.77,31.17,-11.43,0.8,0.8,0.016,0.21,0.21,3.0,D025_GPS,graham_2021_eura
112.226,36.15,4.36,-2.44,31.96,-11.07,0.2,0.2,0.014,0.14,0.14,3.0,D026_GPS,wang_shen_2020_eura
112.23,36.15,3.6,-2.67,31.2,-11.3,0.8,0.8,0.017,0.21,0.21,3.0,D026_GPS,graham_2021_eura
111.772,36.259,4.55,-2.55,32.19,-11.06,0.2,0.2,0.022,0.14,0.14,3.0,D027_GPS,wang_shen_2020_eura
111.77,36.26,4.4,-2.28,32.04,-10.79,0.8,0.8,0.017,0.21,0.21,3.0,D027_GPS,graham_2021_eura
111.544,36.129,5.06,-2.55,32.72,-11.01,0.2,0.2,0.025,0.14,0.14,3.0,D029_GPS,wang_shen_2020_eura
111.54,36.13,4.8,-2.57,32.46,-11.03,0.8,0.8,0.017,0.21,0.21,3.0,D029_GPS,graham_2021_eura
110.676,36.088,4.25,-1.86,31.99,-10.1,0.2,0.2,0.008,0.15,0.15,3.0,D030_GPS,wang_shen_2020_eura
110.68,36.09,4.1,-1.39,31.84,-9.63,0.8,0.8,0.016,0.21,0.21,3.0,D030_GPS,graham_2021_eura
112.203,35.697,4.16,-2.54,31.78,-11.16,0.2,0.2,0.02,0.14,0.14,3.0,D031_GPS,wang_shen_2020_eura
112.2,35.7,3.7,-2.77,31.32,-11.39,0.8,0.8,0.017,0.21,0.21,3.0,D031_GPS,graham_2021_eura
111.326,35.547,4.56,-1.66,32.26,-10.06,0.2,0.2,0.022,0.14,0.14,3.0,D032_GPS,wang_shen_2020_eura
111.33,35.55,4.3,-1.78,32.0,-10.18,0.8,0.8,0.017,0.21,0.21,3.0,D032_GPS,graham_2021_eura
110.686,35.598,4.05,-2.46,31.81,-10.7,0.3,0.3,0.011,0.15,0.15,3.0,D033_GPS,wang_shen_2020_eura
110.69,35.6,4.5,-1.69,32.26,-9.93,0.8,0.8,0.017,0.21,0.21,3.0,D033_GPS,graham_2021_eura
111.672,35.287,4.56,-1.85,32.24,-10.34,0.2,0.2,0.018,0.14,0.14,3.0,D034_GPS,wang_shen_2020_eura
111.67,35.29,4.0,-2.47,31.68,-10.96,0.8,0.8,0.017,0.21,0.21,3.0,D034_GPS,graham_2021_eura
110.982,34.996,5.35,-1.35,33.1,-9.67,0.3,0.3,0.021,0.14,0.14,3.0,D035_GPS,wang_shen_2020_eura
110.98,35.0,4.8,-1.48,32.55,-9.8,0.8,0.8,0.017,0.21,0.21,3.0,D035_GPS,graham_2021_eura
110.177,35.27,5.25,-1.77,33.06,-9.88,0.3,0.2,0.002,0.15,0.15,3.0,D036_GPS,wang_shen_2020_eura
110.18,35.27,4.5,-2.09,32.31,-10.2,0.8,0.8,0.017,0.21,0.21,3.0,D036_GPS,graham_2021_eura
111.151,34.754,5.55,-1.95,33.3,-10.31,0.3,0.3,-0.014,0.14,0.14,3.0,D037_GPS,wang_shen_2020_eura
111.15,34.75,5.29,-1.78,33.04,-10.14,0.8,0.8,0.016,0.2,0.2,3.0,D037_GPS,graham_2021_eura
110.377,34.827,4.65,-1.67,32.46,-9.83,0.2,0.2,0.016,0.15,0.15,3.0,D038_GPS,wang_shen_2020_eura
110.38,34.83,4.59,-1.58,32.4,-9.75,0.8,0.8,0.017,0.21,0.21,3.0,D038_GPS,graham_2021_eura
111.065,34.07,4.95,-1.85,32.72,-10.19,0.4,0.3,-0.008,0.14,0.14,3.0,D039_GPS,wang_shen_2020_eura
111.07,34.07,4.49,-2.68,32.26,-11.02,0.8,0.8,0.017,0.2,0.2,3.0,D039_GPS,graham_2021_eura
108.507,41.568,2.07,-0.41,29.66,-8.09,0.3,0.4,-0.013,0.16,0.16,3.0,D041_GPS,wang_shen_2020_eura
108.51,41.57,1.57,-0.22,29.16,-7.91,0.8,0.8,0.011,0.23,0.23,3.0,D041_GPS,graham_2021_eura
109.795,41.217,1.98,-1.39,29.48,-9.4,0.2,0.2,0.009,0.16,0.16,3.0,D043_GPS,wang_shen_2020_eura
109.79,41.22,1.66,-1.12,29.16,-9.13,0.8,0.7,0.013,0.23,0.23,3.0,D043_GPS,graham_2021_eura
109.135,41.021,1.88,-1.39,29.45,-9.24,0.6,0.6,-0.009,0.16,0.16,3.0,D044_GPS,wang_shen_2020_eura
109.13,41.02,0.57,-1.42,28.14,-9.26,0.8,0.8,0.013,0.23,0.23,3.0,D044_GPS,graham_2021_eura
108.26,41.103,1.78,-2.0,29.42,-9.62,0.2,0.3,0.001,0.16,0.16,3.0,D045_GPS,wang_shen_2020_eura
108.26,41.1,1.37,-1.33,29.02,-8.95,0.8,0.7,0.013,0.23,0.23,3.0,D045_GPS,graham_2021_eura
109.484,40.643,1.98,-1.58,29.55,-9.52,0.3,0.3,0.016,0.16,0.16,3.0,D048_GPS,wang_shen_2020_eura
109.48,40.64,1.96,-1.82,29.53,-9.75,0.8,0.7,0.013,0.22,0.22,3.0,D048_GPS,graham_2021_eura
108.644,40.864,2.68,-1.8,30.31,-9.52,0.2,0.2,0.011,0.16,0.16,3.0,D049_GPS,wang_shen_2020_eura
108.64,40.86,2.27,-1.52,29.9,-9.24,0.8,0.8,0.013,0.23,0.23,3.0,D049_GPS,graham_2021_eura
109.935,40.304,2.67,-1.48,30.23,-9.53,0.3,0.3,0.008,0.16,0.16,3.0,D052_GPS,wang_shen_2020_eura
109.93,40.3,2.65,-1.11,30.21,-9.16,0.8,0.8,0.013,0.22,0.22,3.0,D052_GPS,graham_2021_eura
110.013,39.816,2.07,-1.68,29.66,-9.75,0.3,0.3,0.016,0.16,0.16,3.0,D054_GPS,wang_shen_2020_eura
110.01,39.82,2.04,-1.31,29.63,-9.38,0.8,0.8,0.014,0.22,0.22,3.0,D054_GPS,graham_2021_eura
109.824,35.588,4.85,-1.97,32.68,-9.99,0.2,0.2,0.009,0.15,0.15,3.0,D064_GPS,wang_shen_2020_eura
109.82,35.59,4.1,-2.49,31.93,-10.51,0.8,0.8,0.017,0.21,0.21,3.0,D064_GPS,graham_2021_eura
109.626,34.989,4.85,-2.27,32.71,-10.24,0.2,0.2,0.02,0.15,0.15,3.0,D068_GPS,wang_shen_2020_eura
109.63,34.99,4.1,-2.49,31.96,-10.47,0.8,0.8,0.017,0.21,0.21,3.0,D068_GPS,graham_2021_eura
109.951,34.81,4.95,-1.96,32.79,-10.02,0.2,0.2,0.015,0.15,0.15,3.0,D069_GPS,wang_shen_2020_eura
109.95,34.81,4.6,-2.48,32.44,-10.54,0.8,0.8,0.018,0.21,0.21,3.0,D069_GPS,graham_2021_eura
109.706,34.46,5.55,-2.07,33.42,-10.06,0.2,0.2,0.014,0.15,0.15,3.0,D070_GPS,wang_shen_2020_eura
109.71,34.46,4.9,-2.18,32.77,-10.18,0.8,0.8,0.017,0.21,0.21,3.0,D070_GPS,graham_2021_eura
108.914,34.553,5.45,-2.28,33.38,-10.07,0.3,0.3,-0.001,0.15,0.15,3.0,D071_GPS,wang_shen_2020_eura
108.91,34.55,4.2,-2.3,32.13,-10.09,0.8,0.8,0.017,0.21,0.21,3.0,D071_GPS,graham_2021_eura
109.968,34.346,5.25,-3.07,33.1,-11.13,0.2,0.2,0.012,0.15,0.15,3.0,D075_GPS,wang_shen_2020_eura
109.97,34.35,4.4,-3.19,32.25,-11.25,0.8,0.8,0.017,0.21,0.21,3.0,D075_GPS,graham_2021_eura
109.923,33.88,5.15,-2.06,33.02,-10.11,0.3,0.3,0.002,0.15,0.15,3.0,D078_GPS,wang_shen_2020_eura
109.92,33.88,4.49,-1.78,32.36,-9.83,0.8,0.8,0.018,0.2,0.2,3.0,D078_GPS,graham_2021_eura
108.908,34.05,5.05,-1.08,32.99,-8.87,0.2,0.3,0.007,0.15,0.15,3.0,D079_GPS,wang_shen_2020_eura
108.91,34.05,5.1,-1.4,33.04,-9.19,0.8,0.8,0.017,0.21,0.21,3.0,D079_GPS,graham_2021_eura
109.246,35.378,6.05,-1.57,33.93,-9.45,0.5,0.5,-0.023,0.15,0.15,3.0,D378_GPS,wang_shen_2020_eura
109.25,35.38,8.35,-2.65,36.23,-10.53,2.74,2.74,-0.001,0.21,0.21,3.0,D378_GPS,graham_2021_eura
122.344,53.487,-0.21,0.63,23.98,-10.35,0.3,0.4,0.033,0.15,0.15,3.0,E018_GPS,wang_shen_2020_eura
122.34,53.49,-0.8,0.46,23.39,-10.52,0.7,0.7,0.002,0.24,0.24,3.0,E018_GPS,graham_2021_eura
121.461,50.776,-0.44,0.73,24.41,-10.06,0.4,0.4,0.008,0.14,0.14,3.0,E020_GPS,wang_shen_2020_eura
121.46,50.78,-0.95,0.96,23.9,-9.83,0.7,0.8,0.005,0.23,0.23,3.0,E020_GPS,graham_2021_eura
121.918,48.755,-0.56,-0.56,24.58,-11.45,0.3,0.3,0.01,0.14,0.14,3.0,E021_GPS,wang_shen_2020_eura
121.92,48.76,-0.88,0.17,24.26,-10.72,0.8,0.8,0.007,0.23,0.23,3.0,E021_GPS,graham_2021_eura
124.009,47.39,0.14,0.16,25.2,-11.18,0.3,0.3,0.01,0.13,0.13,3.0,E022_GPS,wang_shen_2020_eura
124.01,47.39,-0.1,0.69,24.96,-10.65,0.8,0.8,0.008,0.22,0.22,3.0,E022_GPS,graham_2021_eura
120.875,44.563,0.61,0.03,26.52,-10.63,0.3,0.3,0.008,0.13,0.13,3.0,E025_GPS,wang_shen_2020_eura
120.88,44.56,0.16,0.47,26.07,-10.19,0.8,0.8,0.011,0.22,0.22,3.0,E025_GPS,graham_2021_eura
123.427,42.545,0.31,0.47,26.14,-10.75,0.3,0.3,0.003,0.12,0.12,3.0,E028_GPS,wang_shen_2020_eura
123.43,42.54,-0.06,1.11,25.77,-10.11,0.8,0.8,0.013,0.21,0.21,3.0,E028_GPS,graham_2021_eura
122.859,42.065,0.41,-0.74,26.37,-11.84,0.3,0.3,0.002,0.12,0.12,3.0,E029_GPS,wang_shen_2020_eura
122.86,42.07,0.23,-0.19,26.19,-11.29,0.8,0.8,0.013,0.21,0.21,3.0,E029_GPS,graham_2021_eura
121.618,42.052,0.1,-1.25,26.22,-12.08,0.3,0.3,0.007,0.13,0.13,3.0,E030_GPS,wang_shen_2020_eura
121.62,42.05,0.24,-0.51,26.36,-11.34,0.8,0.8,0.012,0.21,0.21,3.0,E030_GPS,graham_2021_eura
122.068,41.685,0.5,-0.85,26.61,-11.77,0.3,0.3,0.001,0.12,0.12,3.0,E031_GPS,wang_shen_2020_eura
122.07,41.68,0.33,-0.41,26.44,-11.33,0.8,0.8,0.013,0.21,0.21,3.0,E031_GPS,graham_2021_eura
120.793,41.758,0.6,-0.57,26.86,-11.21,0.21,0.2,0.011,0.13,0.13,3.0,E032_GPS,wang_shen_2020_eura
120.79,41.76,0.23,-0.12,26.49,-10.76,0.8,0.8,0.013,0.21,0.21,3.0,E032_GPS,graham_2021_eura
121.183,41.127,0.59,-0.66,26.87,-11.39,0.21,0.2,0.002,0.12,0.12,3.0,E033_GPS,wang_shen_2020_eura
121.18,41.13,0.02,-0.11,26.3,-10.84,0.8,0.8,0.014,0.21,0.21,3.0,E033_GPS,graham_2021_eura
122.927,41.111,0.19,-0.44,26.26,-11.55,0.3,0.3,0.003,0.12,0.12,3.0,E035_GPS,wang_shen_2020_eura
122.93,41.11,-0.08,0.1,25.98,-11.01,0.8,0.8,0.013,0.21,0.21,3.0,E035_GPS,graham_2021_eura
123.543,41.828,-0.09,-0.94,25.81,-12.18,0.21,0.2,0.002,0.12,0.12,3.0,E036_GPS,wang_shen_2020_eura
123.54,41.83,-0.57,-0.49,25.33,-11.73,0.8,0.8,0.013,0.21,0.21,3.0,E036_GPS,graham_2021_eura
122.732,41.502,0.29,-0.74,26.34,-11.81,0.3,0.3,-0.011,0.12,0.12,3.0,E037_GPS,wang_shen_2020_eura
122.73,41.5,-0.28,-0.39,25.77,-11.46,0.8,0.8,0.013,0.21,0.21,3.0,E037_GPS,graham_2021_eura
123.991,41.903,-0.1,-0.43,25.74,-11.77,0.3,0.3,-0.006,0.12,0.12,3.0,E038_GPS,wang_shen_2020_eura
123.99,41.9,-0.38,-0.08,25.46,-11.42,0.8,0.8,0.013,0.21,0.21,3.0,E038_GPS,graham_2021_eura
124.112,41.274,-0.5,-0.83,25.39,-12.19,0.3,0.3,0.001,0.12,0.12,3.0,E039_GPS,wang_shen_2020_eura
124.11,41.27,-0.88,-0.49,25.01,-11.85,0.8,0.8,0.013,0.21,0.21,3.0,E039_GPS,graham_2021_eura
124.909,42.084,0.21,-1.22,25.9,-12.75,0.3,0.3,-0.002,0.12,0.12,3.0,E040_GPS,wang_shen_2020_eura
124.91,42.08,-0.17,-0.68,25.52,-12.21,0.8,0.8,0.012,0.21,0.21,3.0,E040_GPS,graham_2021_eura
124.452,40.201,-0.21,-1.82,25.76,-13.26,0.3,0.3,-0.002,0.11,0.11,3.0,E041_GPS,wang_shen_2020_eura
124.45,40.2,-0.3,-1.17,25.67,-12.61,0.8,0.8,0.015,0.2,0.2,3.0,E041_GPS,graham_2021_eura
124.023,40.474,-0.0,-0.92,25.99,-12.27,0.3,0.3,-0.011,0.11,0.11,3.0,E042_GPS,wang_shen_2020_eura
124.02,40.47,-0.3,-0.37,25.7,-11.72,0.8,0.8,0.014,0.2,0.2,3.0,E042_GPS,graham_2021_eura
123.276,40.227,0.39,-0.83,26.51,-12.02,0.3,0.3,-0.005,0.12,0.12,3.0,E043_GPS,wang_shen_2020_eura
123.28,40.23,-0.1,-0.38,26.02,-11.57,0.8,0.8,0.014,0.2,0.2,3.0,E043_GPS,graham_2021_eura
122.152,40.169,1.69,0.05,27.95,-10.89,0.8,0.8,-0.041,0.12,0.12,3.0,E045_GPS,wang_shen_2020_eura
122.15,40.17,0.01,-0.4,26.27,-11.34,0.8,0.8,0.014,0.2,0.2,3.0,E045_GPS,graham_2021_eura
123.601,40.729,-0.1,-1.33,25.92,-12.59,0.3,0.3,-0.013,0.12,0.12,3.0,E046_GPS,wang_shen_2020_eura
123.6,40.73,-0.29,-0.88,25.73,-12.14,0.8,0.8,0.012,0.2,0.2,3.0,E046_GPS,graham_2021_eura
120.728,40.644,0.88,-0.76,27.27,-11.39,0.21,0.2,-0.004,0.12,0.12,3.0,E047_GPS,wang_shen_2020_eura
120.73,40.64,0.51,-0.21,26.9,-10.84,0.8,0.8,0.014,0.21,0.21,3.0,E047_GPS,graham_2021_eura
122.039,39.621,0.69,-0.74,27.02,-11.66,0.3,0.3,-0.003,0.12,0.12,3.0,E048_GPS,wang_shen_2020_eura
122.04,39.62,0.2,-0.4,26.53,-11.32,0.8,0.8,0.015,0.2,0.2,3.0,E048_GPS,graham_2021_eura
122.945,39.77,0.69,-1.53,26.89,-12.65,0.3,0.3,-0.009,0.12,0.12,3.0,E049_GPS,wang_shen_2020_eura
122.95,39.77,0.2,-1.19,26.4,-12.31,0.8,0.8,0.015,0.2,0.2,3.0,E049_GPS,graham_2021_eura
123.155,39.05,0.58,-0.83,26.83,-11.99,0.21,0.3,0.0,0.11,0.11,3.0,E050_GPS,wang_shen_2020_eura
123.16,39.05,0.09,-0.39,26.34,-11.55,0.8,0.8,0.016,0.2,0.2,3.0,E050_GPS,graham_2021_eura
121.514,39.447,-0.52,-2.35,25.89,-13.15,0.4,0.4,-0.009,0.12,0.12,3.0,E051_GPS,wang_shen_2020_eura
121.51,39.45,-0.9,-1.6,25.51,-12.4,0.8,0.8,0.014,0.2,0.2,3.0,E051_GPS,graham_2021_eura
121.215,38.801,0.78,-1.45,27.28,-12.19,0.3,0.3,-0.003,0.12,0.12,3.0,E053_GPS,wang_shen_2020_eura
121.22,38.8,0.3,-1.1,26.8,-11.84,0.8,0.8,0.016,0.2,0.2,3.0,E053_GPS,graham_2021_eura
117.436,49.6,-0.26,-0.82,25.35,-10.69,0.2,0.2,0.013,0.15,0.15,3.0,E054_GPS,wang_shen_2020_eura
117.44,49.6,-0.65,-0.18,24.96,-10.05,0.7,0.7,0.006,0.24,0.24,3.0,E054_GPS,graham_2021_eura
116.781,48.658,0.14,-0.63,25.98,-10.35,0.2,0.2,0.014,0.15,0.15,3.0,E056_GPS,wang_shen_2020_eura
116.78,48.66,-0.36,-0.08,25.48,-9.8,0.7,0.7,0.007,0.24,0.24,3.0,E056_GPS,graham_2021_eura
118.256,48.039,0.23,-0.61,25.98,-10.67,0.3,0.3,0.014,0.15,0.15,3.0,E057_GPS,wang_shen_2020_eura
118.26,48.04,-0.28,0.14,25.47,-9.93,0.7,0.7,0.008,0.23,0.23,3.0,E057_GPS,graham_2021_eura
119.948,47.164,-0.07,-0.49,25.59,-10.94,0.3,0.3,0.014,0.14,0.14,3.0,E058_GPS,wang_shen_2020_eura
119.95,47.16,-0.49,0.15,25.17,-10.3,0.8,0.8,0.009,0.23,0.23,3.0,E058_GPS,graham_2021_eura
115.26,41.881,1.29,-0.63,28.18,-9.99,0.2,0.2,0.007,0.14,0.14,3.0,E061_GPS,wang_shen_2020_eura
115.26,41.88,0.95,-0.57,27.84,-9.93,0.8,0.8,0.013,0.22,0.22,3.0,E061_GPS,graham_2021_eura
119.02,42.288,0.89,-0.99,27.31,-11.23,0.3,0.3,0.012,0.13,0.13,3.0,E062_GPS,wang_shen_2020_eura
119.02,42.29,0.54,-0.54,26.96,-10.78,0.8,0.8,0.013,0.22,0.22,3.0,E062_GPS,graham_2021_eura
119.4,41.212,1.39,-0.48,27.88,-10.81,0.3,0.3,-0.012,0.13,0.13,3.0,E063_GPS,wang_shen_2020_eura
119.4,41.21,0.63,-0.43,27.12,-10.76,0.8,0.8,0.013,0.21,0.21,3.0,E063_GPS,graham_2021_eura
111.972,43.656,1.69,-0.77,28.75,-9.33,0.3,0.3,0.004,0.16,0.16,3.0,E064_GPS,wang_shen_2020_eura
111.97,43.66,0.68,-1.2,27.74,-9.76,0.8,0.7,0.011,0.23,0.23,3.0,E064_GPS,graham_2021_eura
120.236,30.328,5.86,-2.64,32.9,-13.17,0.5,0.4,0.005,0.1,0.1,3.0,F001_GPS,wang_shen_2020_eura
120.24,30.33,5.64,-2.38,32.68,-12.91,0.8,0.8,0.019,0.18,0.18,3.0,F001_GPS,graham_2021_eura
122.269,29.977,4.25,-2.02,31.11,-13.0,0.3,0.3,0.011,0.09,0.09,3.0,F002_GPS,wang_shen_2020_eura
122.27,29.98,3.92,-1.46,30.78,-12.44,0.8,0.8,0.023,0.17,0.17,3.0,F002_GPS,graham_2021_eura
121.377,29.599,4.45,-1.83,31.4,-12.61,0.4,0.4,-0.002,0.09,0.09,3.0,F003_GPS,wang_shen_2020_eura
121.38,29.6,3.72,-2.07,30.67,-12.85,0.8,0.8,0.023,0.17,0.17,3.0,F003_GPS,graham_2021_eura
120.355,26.702,4.75,-1.04,31.79,-11.59,0.4,0.4,-0.017,0.09,0.09,3.0,F006_GPS,wang_shen_2020_eura
120.35,26.7,5.71,-3.27,32.75,-13.82,0.9,0.8,0.025,0.16,0.16,3.0,F006_GPS,graham_2021_eura
117.018,30.583,4.85,-2.28,32.18,-12.07,0.3,0.3,0.001,0.11,0.11,3.0,F010_GPS,wang_shen_2020_eura
117.02,30.58,4.04,-2.21,31.37,-12.0,0.8,0.8,0.021,0.18,0.18,3.0,F010_GPS,graham_2021_eura
118.93,30.611,4.95,-2.46,32.11,-12.69,0.4,0.3,-0.001,0.11,0.11,3.0,F011_GPS,wang_shen_2020_eura
118.93,30.61,4.24,-2.19,31.4,-12.42,0.8,0.8,0.022,0.18,0.18,3.0,F011_GPS,graham_2021_eura
118.643,28.734,5.64,-2.36,32.84,-12.52,0.5,0.5,0.014,0.1,0.1,3.0,F012_GPS,wang_shen_2020_eura
118.64,28.73,5.12,-2.99,32.32,-13.15,0.9,0.9,0.022,0.17,0.17,3.0,F012_GPS,graham_2021_eura
117.564,26.291,4.95,-1.86,32.2,-11.78,0.3,0.3,-0.011,0.1,0.1,3.0,F014_GPS,wang_shen_2020_eura
117.56,26.29,4.72,-3.9,31.97,-13.81,0.9,0.8,0.025,0.17,0.17,3.0,F014_GPS,graham_2021_eura
119.395,25.972,4.65,-1.24,31.75,-11.58,0.4,0.3,-0.027,0.09,0.09,3.0,F016_GPS,wang_shen_2020_eura
119.4,25.97,3.91,-1.17,31.01,-11.51,0.9,0.9,0.018,0.16,0.16,3.0,F016_GPS,graham_2021_eura
